id,smoking
15205,0.5700691403578448
15206,0.4371924074410882
15207,0.6347482955448829
15208,0.42836139457588396
15209,0.6767192900540739
15210,0.6704624685493008
15211,0.46094929596534895
15212,0.5381457341665355
15213,0.3309533841956356
15214,0.06611004960685811
15215,0.008783966785850106
15216,0.5456385223598411
15217,0.004693278875893257
15218,0.024603915922550422
15219,0.08997261615877353
15220,0.02294685894892155
15221,0.007281517050677304
15222,0.6170594776687207
15223,0.5717640981891581
15224,0.007736849872706344
15225,0.013104680620692586
15226,0.012042385211727163
15227,0.7589173114140253
15228,0.7245699439411591
15229,0.006171226729137636
15230,0.577949242120533
15231,0.007790268718188134
15232,0.028341767241840538
15233,0.04213359534079737
15234,0.02937166363450816
15235,0.03850106069332956
15236,0.6764485146136411
15237,0.02207405451736663
15238,0.35178460263627925
15239,0.6912320273934652
15240,0.01653315395253919
15241,0.4441358571120939
15242,0.7131232240191382
15243,0.027042269296995363
15244,0.6879617334263383
15245,0.03287021081434107
15246,0.006964792640946318
15247,0.009183225308596409
15248,0.03754316607962028
15249,0.3045744323371877
15250,0.01464324364162613
15251,0.04282357928174946
15252,0.8307259211834175
15253,0.014449937333658514
15254,0.09474554510582195
15255,0.0634640978915552
15256,0.009466769599059484
15257,0.6674229649839378
15258,0.05766143331560974
15259,0.7874749391297514
15260,0.2991328631626838
15261,0.5558752302315196
15262,0.6496196991114234
15263,0.7077652332632848
15264,0.22226053956629566
15265,0.3712312760629806
15266,0.012966637326115969
15267,0.5585049942590445
15268,0.6577706987168247
15269,0.4651555107268531
15270,0.5228683291498851
15271,0.4640890642837735
15272,0.41354923872288374
15273,0.6944281806485907
15274,0.7658252349957176
15275,0.39220200396855537
15276,0.5285827932946647
15277,0.5090230744771521
15278,0.018058146165101797
15279,0.008004798405325194
15280,0.06950037254899907
15281,0.00865443782828783
15282,0.10876011319467055
15283,0.6597421541586793
15284,0.6179786026275196
15285,0.6079970119256314
15286,0.006711618870513766
15287,0.016518370739146682
15288,0.04477700599663332
15289,0.8446623406932621
15290,0.7742432396557213
15291,0.16372459673519044
15292,0.003181003076553393
15293,0.6434156920115888
15294,0.7766335146091302
15295,0.2537590713736486
15296,0.4766237431114039
15297,0.45427874757093095
15298,0.6704432923380413
15299,0.0020718930556933354
15300,0.7374574905394468
15301,0.5843059462964121
15302,0.014401325789423316
15303,0.0271274565858611
15304,0.07753397000266019
15305,0.5680704476766525
15306,0.38143698551136473
15307,0.0035153822317593275
15308,0.6825068286391001
15309,0.5881101479683294
15310,0.34666385561309054
15311,0.05085507996989324
15312,0.40988055190354145
15313,0.01598451412391341
15314,0.5828272032415708
15315,0.6046288122346658
15316,0.8528427976497828
15317,0.7166634921080123
15318,0.01583061248481662
15319,0.5501111810333328
15320,0.7671634750550047
15321,0.007347784028409854
15322,0.25893686500971375
15323,0.4674939117195212
15324,0.6964147058963093
15325,0.005833164342633137
15326,0.014734845104182484
15327,0.5759681163504861
15328,0.7690395674375087
15329,0.6696041715843509
15330,0.37189763654159563
15331,0.5626654131178096
15332,0.4696343526546935
15333,0.6996598107083609
15334,0.6218565514096103
15335,0.5471567328707913
15336,0.003794270900924611
15337,0.07190412237234316
15338,0.5133828870234388
15339,0.42408168407629454
15340,0.4320828433573559
15341,0.6405879639791752
15342,0.666319477671123
15343,0.519778419994542
15344,0.032004208125725936
15345,0.7418716805271203
15346,0.1800553042598353
15347,0.06898335165643184
15348,0.4525701819394568
15349,0.1534268449195773
15350,0.8475613319913946
15351,0.563750799804504
15352,0.8445722269691788
15353,0.8267939868996433
15354,0.46833343779532227
15355,0.6393341158994896
15356,0.0397288586451092
15357,0.6383239336420833
15358,0.01330894556900556
15359,0.6192247192311823
15360,0.3782134090074273
15361,0.2198187557642165
15362,0.41788581267583874
15363,0.04094085264309807
15364,0.06264611311121496
15365,0.09653600735123209
15366,0.013170774277605095
15367,0.029604131839889553
15368,0.3742675449929208
15369,0.007640670263812206
15370,0.04109245185745256
15371,0.566010463865661
15372,0.7608584934699363
15373,0.7716726851710528
15374,0.009608995788117301
15375,0.008047298765446985
15376,0.028626376852986565
15377,0.7485781080947915
15378,0.01605651531052235
15379,0.007888721805080408
15380,0.43627541969329187
15381,0.09154706848855239
15382,0.4675038101945962
15383,0.5241003285625349
15384,0.518735894771563
15385,0.42383977150660934
15386,0.6814614182775129
15387,0.0076860502734396015
15388,0.7704472245619901
15389,0.5558743124656297
15390,0.3978259063183447
15391,0.4589443185027551
15392,0.4706814388288787
15393,0.758260698504546
15394,0.8666824590430693
15395,0.02366754817038291
15396,0.18193342696390594
15397,0.7899574772063047
15398,0.6512200589971774
15399,0.869136412422327
15400,0.40133121694864116
15401,0.35836478279266015
15402,0.5182318296203466
15403,0.040526432333751396
15404,0.5453412647624936
15405,0.6327930989913847
15406,0.02375801238811283
15407,0.5974256571065457
15408,0.011174996782985565
15409,0.6286092977520763
15410,0.7680546401287096
15411,0.5748971639986583
15412,0.005802321770158471
15413,0.546827272877292
15414,0.5689535917372095
15415,0.7285704604906378
15416,0.013857442349128772
15417,0.5720291771137539
15418,0.06051645224319653
15419,0.7621893046833835
15420,0.04823248617633127
15421,0.6353125212478757
15422,0.5515506389234438
15423,0.5713013514015527
15424,0.6912726173768534
15425,0.49800564025946065
15426,0.18173882977969363
15427,0.290958597926715
15428,0.45508822167412094
15429,0.017891856451276927
15430,0.01127939814017725
15431,0.7461883734527812
15432,0.4020643696217804
15433,0.6896050950480421
15434,0.10253004600189712
15435,0.7903812423511396
15436,0.7553848140640814
15437,0.8008732581934532
15438,0.025297377771008912
15439,0.01983492440926797
15440,0.7597672723298232
15441,0.011675956228302063
15442,0.7798898367046487
15443,0.013805626741082884
15444,0.7420419253640889
15445,0.042020382057928976
15446,0.8116356174841356
15447,0.004707016600726307
15448,0.5134545445847326
15449,0.8239033969949026
15450,0.8072916188595559
15451,0.28230104642349074
15452,0.7225720337617412
15453,0.015754056385050112
15454,0.6051511875557051
15455,0.014887708109090243
15456,0.01778080449247789
15457,0.4062134596759676
15458,0.0475150035408413
15459,0.6185060870727475
15460,0.5289510297396158
15461,0.030630888081655098
15462,0.05208821503527557
15463,0.01612673670293225
15464,0.023145911619574654
15465,0.45928476580969396
15466,0.240492162258885
15467,0.008161997755516308
15468,0.010470697886046852
15469,0.017168155499064194
15470,0.3522418215065997
15471,0.8440464581456634
15472,0.6279649379174794
15473,0.5505247337344921
15474,0.009279458192464852
15475,0.7939621889509832
15476,0.6862278892386918
15477,0.6348951491032669
15478,0.502740179207496
15479,0.07369907724134106
15480,0.5950015876277601
15481,0.01654729536646841
15482,0.7455939533188672
15483,0.4954323927675138
15484,0.471696333946557
15485,0.5881427369814864
15486,0.3681756878543634
15487,0.7691836395570134
15488,0.7280975490420475
15489,0.8167286815552707
15490,0.3597671412765817
15491,0.017518973930443535
15492,0.0051245150866184065
15493,0.351558264797637
15494,0.778959035736382
15495,0.738392219192186
15496,0.3327196352036483
15497,0.5102729327442109
15498,0.7533390444070993
15499,0.00947993342156396
15500,0.01905970034419496
15501,0.43412008625177456
15502,0.01370251876799095
15503,0.7025096922729851
15504,0.7200926956475011
15505,0.47212030155417073
15506,0.07878755021609024
15507,0.00962421053980741
15508,0.8363158421440171
15509,0.029289271614965733
15510,0.6950058794488042
15511,0.008739407280825234
15512,0.003267773334732121
15513,0.4013641368222368
15514,0.5409876848852408
15515,0.5825923505787945
15516,0.5678291129647834
15517,0.5985901367315491
15518,0.7910192700536762
15519,0.727402986532378
15520,0.5739392485429774
15521,0.6388569970723946
15522,0.013480550936198606
15523,0.49907722871509647
15524,0.0624545366363061
15525,0.5150992826372576
15526,0.7831244680106559
15527,0.6346205448478305
15528,0.6340881923762781
15529,0.4572899373462406
15530,0.025126439976718498
15531,0.6613151684766345
15532,0.7521133590099928
15533,0.42315901932927447
15534,0.016577043918043658
15535,0.3292332898493248
15536,0.004430382262119959
15537,0.398958191465813
15538,0.45075081694061
15539,0.7183727043829569
15540,0.7450854137053069
15541,0.8537168875248098
15542,0.8378761585181591
15543,0.013688247936158993
15544,0.020663370082322077
15545,0.7879061125071076
15546,0.5404951571444827
15547,0.8754591546769558
15548,0.011296524490364127
15549,0.01365255399979276
15550,0.5055652478270183
15551,0.005815279042442025
15552,0.02757117609885014
15553,0.010166818824367421
15554,0.6831262718721858
15555,0.022578649051304037
15556,0.3006913693462122
15557,0.1546380004653166
15558,0.05758716586985276
15559,0.01070071644612045
15560,0.38973952523821276
15561,0.8435917798224583
15562,0.00804897255188774
15563,0.38593720167721074
15564,0.4462253949346049
15565,0.5453828181305859
15566,0.7246607268998433
15567,0.002351839095283482
15568,0.007137914108261678
15569,0.846046069353984
15570,0.010550760994568906
15571,0.7736370625545654
15572,0.021355714330110475
15573,0.22310390122319373
15574,0.6915598408086963
15575,0.009978972197347932
15576,0.6411816452609395
15577,0.402265412692878
15578,0.3785693144790717
15579,0.04050230475305808
15580,0.1696275802330075
15581,0.4950215824728578
15582,0.5530831460119451
15583,0.6533343353327723
15584,0.03782306658261717
15585,0.5578849105350033
15586,0.7855902634527381
15587,0.4810809277838138
15588,0.6167050149689834
15589,0.008744581978120468
15590,0.5103288021401765
15591,0.5599862485756291
15592,0.3505077447479286
15593,0.6585809274942238
15594,0.7909705859530711
15595,0.3255277488958776
15596,0.5106839268953381
15597,0.8928232540775142
15598,0.061721564116406814
15599,0.7036710713547708
15600,0.6836921321038577
15601,0.026893476394311996
15602,0.6971905472403955
15603,0.007021561699129284
15604,0.10286853789579489
15605,0.036574409395570065
15606,0.07444887625256602
15607,0.008575344596799327
15608,0.616201673446261
15609,0.006493890269533531
15610,0.3877347479964658
15611,0.4495740614857278
15612,0.4378375312249648
15613,0.01287511163699267
15614,0.0029960524309042102
15615,0.005155067268929445
15616,0.02483649782944684
15617,0.8840639386253938
15618,0.8224626804389676
15619,0.2567648107036647
15620,0.6714405980881724
15621,0.7830209032510421
15622,0.5490930760617018
15623,0.5034142184256801
15624,0.23573161356155833
15625,0.5089025817052693
15626,0.583215976789954
15627,0.058250439744158174
15628,0.011344331964479855
15629,0.008969316742871053
15630,0.5810075853056721
15631,0.19923774082808027
15632,0.014881561359036725
15633,0.005153217093512722
15634,0.3516923591013601
15635,0.33817626196447437
15636,0.46972166329770426
15637,0.7602740648257825
15638,0.010738344230767385
15639,0.015705074400763186
15640,0.8522946019933194
15641,0.6901332803634631
15642,0.4415504329612034
15643,0.3249474580034288
15644,0.7413865752366222
15645,0.8567283367833103
15646,0.7576166015292459
15647,0.5250427208974959
15648,0.018296612643976314
15649,0.0813373819683214
15650,0.49218794403970145
15651,0.08910622539097565
15652,0.015802914061985165
15653,0.4954463511980287
15654,0.052704237807629256
15655,0.6780441983209532
15656,0.017087835636989367
15657,0.04263891602321621
15658,0.509081275460973
15659,0.43522416357513577
15660,0.826873495950763
15661,0.5309376680027149
15662,0.029284129617614757
15663,0.8072922715851684
15664,0.5337956732461485
15665,0.03172517156724644
15666,0.6797548227817739
15667,0.5580900261361698
15668,0.842348008344197
15669,0.0045380135469076785
15670,0.4035028026362388
15671,0.005034204578214866
15672,0.03800466543624184
15673,0.2508272849751465
15674,0.03788846147214595
15675,0.004058476815300614
15676,0.6404286673877685
15677,0.02932607142406996
15678,0.5814541768897663
15679,0.22148332118423344
15680,0.028878592664287116
15681,0.0092245909173508
15682,0.3666522568645204
15683,0.6194183974740836
15684,0.024030998820933534
15685,0.7106486885234666
15686,0.003343125871364059
15687,0.04617354245038418
15688,0.9082133324150133
15689,0.7659772109232538
15690,0.5856148203235135
15691,0.008542873776437249
15692,0.5689021342923085
15693,0.05217473508367495
15694,0.8587582781789144
15695,0.34125271694166465
15696,0.0069915904453226214
15697,0.01942777013350177
15698,0.25312396581366897
15699,0.035974598302338234
15700,0.7974929391628097
15701,0.39861972102637283
15702,0.04694954442838759
15703,0.014201839634630332
15704,0.3868284224305333
15705,0.6322040845530253
15706,0.4841051220716136
15707,0.03482059568630343
15708,0.05701614106858245
15709,0.06587926883088857
15710,0.732312443350009
15711,0.3610634721856264
15712,0.5607568721867935
15713,0.042102403412930256
15714,0.48343614197555046
15715,0.6799033102852241
15716,0.01468813791067405
15717,0.7038848692502242
15718,0.786393532117434
15719,0.02388385541283454
15720,0.6299962545289531
15721,0.31838914486098996
15722,0.04134604403479804
15723,0.3360809689104886
15724,0.27819658839988326
15725,0.02118961302934647
15726,0.5718196201890339
15727,0.007499402944301815
15728,0.04863899214497112
15729,0.7594078992052745
15730,0.06570934390497853
15731,0.008439674401002356
15732,0.7918857319815763
15733,0.10965489338540067
15734,0.09032086321020144
15735,0.520908063123539
15736,0.5449178881013854
15737,0.026175650497398874
15738,0.008419117684002353
15739,0.019639805899741628
15740,0.4916496488277189
15741,0.0071262955775996464
15742,0.03310140899905725
15743,0.46322487611923274
15744,0.07864499503450748
15745,0.6982426771838922
15746,0.2949189771755809
15747,0.7292970742263393
15748,0.013556715729039064
15749,0.21888856257837383
15750,0.013150144219420297
15751,0.028564148864122566
15752,0.04380624504725333
15753,0.18438858999747343
15754,0.011918147785950349
15755,0.7905046802516661
15756,0.048797402180751695
15757,0.3852171478914541
15758,0.00830466556049076
15759,0.015787977806535968
15760,0.02354484180640164
15761,0.6519776562722446
15762,0.009981711798520315
15763,0.03477088894339477
15764,0.7982446778365403
15765,0.6508418172116524
15766,0.03359313299778421
15767,0.7552189408080401
15768,0.03927035666182956
15769,0.23199439064449445
15770,0.7415809197596921
15771,0.04340411920295826
15772,0.00602519754383481
15773,0.70433315682575
15774,0.2314660846173409
15775,0.01918155362139496
15776,0.08512891071409003
15777,0.1469345645574496
15778,0.5102432796482158
15779,0.01678993012861797
15780,0.47408187002588664
15781,0.020726119027764823
15782,0.8018900782206545
15783,0.8516499108694707
15784,0.5237652854713128
15785,0.80957288837844
15786,0.43350278794926594
15787,0.6556588565077424
15788,0.03846264119083453
15789,0.5250079102704426
15790,0.8448620935186233
15791,0.4034723238926856
15792,0.2906372870224969
15793,0.056943956786636635
15794,0.7472648397184432
15795,0.04571462737914275
15796,0.4237415672441109
15797,0.37668990282028686
15798,0.8363609053478777
15799,0.29229833100881164
15800,0.023376342104808264
15801,0.5574251103370809
15802,0.5358838796619292
15803,0.4935555187587336
15804,0.3958716405187445
15805,0.6363111405909108
15806,0.021831988874927967
15807,0.008068714941025122
15808,0.3643283176757558
15809,0.8405068064648546
15810,0.2644917181345688
15811,0.009948513884230773
15812,0.7324116929797552
15813,0.31314026599186356
15814,0.004877814338363783
15815,0.29821421820700567
15816,0.749904742879238
15817,0.7325946784932063
15818,0.45235176973067326
15819,0.006416903746902743
15820,0.006310181463154307
15821,0.5753789265802065
15822,0.48403979340897574
15823,0.6104876010420557
15824,0.01141756570424717
15825,0.6228981424088028
15826,0.009108417121449096
15827,0.025234635095365134
15828,0.5253376680188439
15829,0.4049697600089772
15830,0.5353846400259832
15831,0.8544649201979199
15832,0.23036304234422578
15833,0.24711715205006546
15834,0.8091417808558752
15835,0.031334954800456796
15836,0.5429747755090567
15837,0.03919648873343116
15838,0.6299977541265751
15839,0.36326483447180213
15840,0.7877492789213402
15841,0.04845846085805805
15842,0.5089982911368545
15843,0.3668189472203215
15844,0.7387460188656659
15845,0.7935899683337903
15846,0.5068571766713318
15847,0.7009897164643583
15848,0.6036323391238486
15849,0.511279347527293
15850,0.05957261260994286
15851,0.013488352543120417
15852,0.4135820362398126
15853,0.7200033737665182
15854,0.02756711889641548
15855,0.6577681545619933
15856,0.015019398368082885
15857,0.09434282386128279
15858,0.6000832712751967
15859,0.08310100631334588
15860,0.2823595000559323
15861,0.00228237678245469
15862,0.6645593282014218
15863,0.022077716881556877
15864,0.008140883198538729
15865,0.01572031142609183
15866,0.05255592020949409
15867,0.014996706311188655
15868,0.033058445859590065
15869,0.907272586712863
15870,0.8350348505499104
15871,0.5681654650612203
15872,0.8196833304676678
15873,0.03441962475446086
15874,0.009476725896377554
15875,0.7400432478126249
15876,0.3565992439259
15877,0.8672816450055523
15878,0.044303759893350156
15879,0.7558440355411232
15880,0.5673744063433125
15881,0.5991775200563846
15882,0.669163310918378
15883,0.0036120126629365225
15884,0.013005877177221889
15885,0.7871759984053063
15886,0.7014070048609955
15887,0.698239803509126
15888,0.8191330651049914
15889,0.008535355201397232
15890,0.006706285484580822
15891,0.8254116808901171
15892,0.5108334354974557
15893,0.5605442231896695
15894,0.6146027422193427
15895,0.49833351482525357
15896,0.5209063259329365
15897,0.5991927262130723
15898,0.5900680555006773
15899,0.44753245640026335
15900,0.5994775009748174
15901,0.06477418303808481
15902,0.39422102318166596
15903,0.6749912455046092
15904,0.14385411802967715
15905,0.023381696578352512
15906,0.04229391158526486
15907,0.0036949738826075364
15908,0.035515520820951815
15909,0.042542189365710165
15910,0.46544314884739163
15911,0.2180095731087074
15912,0.6333827800988211
15913,0.004639394896463665
15914,0.00809312363772264
15915,0.6806041107173563
15916,0.059892076301964164
15917,0.023140445136443057
15918,0.07081526395391474
15919,0.432277854639907
15920,0.714527389580779
15921,0.46926617136130355
15922,0.01208031722810521
15923,0.5376834239598444
15924,0.026811349697441176
15925,0.0032959573977611478
15926,0.010080930491752692
15927,0.7731343488577133
15928,0.005602429426201644
15929,0.0468401501321632
15930,0.6426105020962671
15931,0.7150219278623188
15932,0.0028420334467228595
15933,0.0022409971672818652
15934,0.49676786685222557
15935,0.057261661044208184
15936,0.45131884848682946
15937,0.6835786142548611
15938,0.003006648569746265
15939,0.311883711291492
15940,0.07145040067332772
15941,0.6784856621390415
15942,0.03391605373868151
15943,0.6706350213552468
15944,0.5158227854651196
15945,0.03249382744281712
15946,0.018591596616929537
15947,0.08009968954946473
15948,0.6416027148060554
15949,0.6975513983925791
15950,0.017818766796407547
15951,0.436272914824184
15952,0.03335014033077254
15953,0.014471276421631601
15954,0.010084601501256722
15955,0.5105580276959628
15956,0.6050073708213906
15957,0.4874587423470954
15958,0.7575043438514861
15959,0.5649523244380892
15960,0.6948527278658662
15961,0.020153389973037214
15962,0.6429886615439986
15963,0.06929970587499756
15964,0.5407522280331412
15965,0.14120896508257672
15966,0.6010083619603804
15967,0.06213628327743807
15968,0.7888134690567264
15969,0.7275693449499591
15970,0.08419545308047172
15971,0.012048647500053607
15972,0.028888498370750436
15973,0.46304056079102784
15974,0.006084372749393747
15975,0.0020282540886945605
15976,0.5626358511458485
15977,0.3697827196281945
15978,0.01980256883471866
15979,0.03584684327162512
15980,0.6306691873108812
15981,0.10545402732568783
15982,0.7880736163368887
15983,0.3753255626639637
15984,0.1585147820555651
15985,0.14317078126498808
15986,0.016807964753367113
15987,0.3632896310175262
15988,0.6373484625754385
15989,0.051422365301083336
15990,0.009325495581895455
15991,0.034997691830224734
15992,0.4226826224249816
15993,0.8326945082340496
15994,0.28841096582255515
15995,0.013690562343371442
15996,0.7057210161715567
15997,0.5404283169665636
15998,0.697238736795366
15999,0.33719935058689304
16000,0.7815063145888881
16001,0.5321167089818236
16002,0.037138477472164456
16003,0.5258246397288726
16004,0.8633995794021768
16005,0.3450276419954969
16006,0.0619635665326551
16007,0.5778367628983024
16008,0.012383388308646602
16009,0.025886197847916587
16010,0.019334718005233828
16011,0.7685649297973681
16012,0.031235200960143757
16013,0.5024067814438031
16014,0.1843409178884484
16015,0.6972291203564008
16016,0.6042062488942428
16017,0.5359408334614436
16018,0.45989000591075585
16019,0.6838299887740078
16020,0.45728891405189975
16021,0.022585565445597124
16022,0.008029857861348766
16023,0.034658313399231984
16024,0.3862063970770666
16025,0.5841398629831825
16026,0.24273405804669032
16027,0.03768202256734666
16028,0.7195977435706644
16029,0.022582884521551286
16030,0.44394594106439916
16031,0.5804797443738763
16032,0.807191675974267
16033,0.7780219054512111
16034,0.3387288294817706
16035,0.620074527140521
16036,0.6853868152225848
16037,0.03546303504567845
16038,0.26063062900658585
16039,0.6113608678635954
16040,0.7647187736559773
16041,0.7449341231587882
16042,0.02609301832572649
16043,0.4760517581335018
16044,0.004535793040440943
16045,0.04780178928821213
16046,0.8073879192911211
16047,0.5330332967373186
16048,0.013198226218789062
16049,0.08979359480397678
16050,0.01797499131222741
16051,0.7219276045803337
16052,0.7027646737509881
16053,0.5758244032604621
16054,0.6689761175637996
16055,0.6721572143903829
16056,0.07976134072210403
16057,0.7431980300012065
16058,0.05887111148861525
16059,0.009262446831122415
16060,0.004919634381442672
16061,0.006319246723507683
16062,0.6159883163222836
16063,0.008310264205032204
16064,0.014985145347338047
16065,0.6558272444120283
16066,0.5148766735111832
16067,0.44250899085343526
16068,0.5012733725748327
16069,0.02243115158313675
16070,0.8185017314505452
16071,0.062237764140612946
16072,0.7515329853134327
16073,0.655616098493017
16074,0.7159803446667081
16075,0.45231406876235725
16076,0.008058963902139856
16077,0.020215950348951944
16078,0.04004825303343709
16079,0.5734710555822878
16080,0.7201508691961789
16081,0.03700622860624596
16082,0.23981310717897183
16083,0.046980909927026325
16084,0.35208131341713
16085,0.017409967389574697
16086,0.35742941573597853
16087,0.679566209083704
16088,0.05091216891853653
16089,0.008163410098032273
16090,0.005569198606058448
16091,0.32492281332573386
16092,0.5281462582939017
16093,0.7560392945482036
16094,0.03641609523828345
16095,0.007061216808053503
16096,0.846100266730989
16097,0.11010972033716426
16098,0.8882074975675482
16099,0.43620186674326733
16100,0.014520738746103136
16101,0.5972338163529843
16102,0.3871414930191432
16103,0.7253214679198396
16104,0.7672706653868073
16105,0.46590558656970243
16106,0.0697631185329152
16107,0.6542472134063999
16108,0.0062978218065472
16109,0.10732102541087231
16110,0.44736744768844694
16111,0.3662299519635381
16112,0.6472743810421296
16113,0.06791659886347973
16114,0.3607025825937942
16115,0.18071038194168465
16116,0.01462885776989964
16117,0.765578796448836
16118,0.7667407441707306
16119,0.0038483381431931073
16120,0.38499535084359193
16121,0.6237901033812941
16122,0.4932454233558888
16123,0.003929989891590436
16124,0.5791414159425626
16125,0.39339308211610463
16126,0.01088934689254296
16127,0.04501310957104027
16128,0.8358606781854498
16129,0.38998268554510995
16130,0.06060941308212835
16131,0.6828146974580389
16132,0.6185886195245194
16133,0.34215145419850784
16134,0.0080376621413763
16135,0.6263876168820736
16136,0.011516836979234604
16137,0.32842810920730264
16138,0.03530095729763469
16139,0.6024519724829911
16140,0.021652026625439417
16141,0.006485777133315945
16142,0.4928142149206144
16143,0.738465008535329
16144,0.7978325496906449
16145,0.3259348024374736
16146,0.7781549292391238
16147,0.6559018366769852
16148,0.0626013176453701
16149,0.3145509559247419
16150,0.7458893418056864
16151,0.018979683236720966
16152,0.045289946070910816
16153,0.006949745907328374
16154,0.015797389187597214
16155,0.2768853347687901
16156,0.641325185386856
16157,0.3890748454647301
16158,0.6358341008854396
16159,0.021306607799527956
16160,0.01125240179683829
16161,0.49570216286261753
16162,0.008219705693591524
16163,0.5419275974353261
16164,0.011032552903342359
16165,0.8197804745169937
16166,0.39207229235087415
16167,0.02539258032705777
16168,0.02971277590586915
